,Emoji,Emoji Sentiment,PA sentiment,PA polarity,PA subjectivity
4610,,,positive,0.18928571428571428,0.48928571428571427
4611,,,positive,0.5,0.5
4612,,,neutral,0.0,0.0
4613,,,positive,0.16,0.2
4614,,,positive,0.5,0.5
4615,,,positive,0.5291666666666667,0.7250000000000001
4616,,,neutral,0.0,0.0
4617,,,neutral,0.0,0.0
4618,,,neutral,0.0,0.0
4619,,,neutral,0.0,1.0
4620,,,positive,0.1,0.2785714285714286
4621,,,positive,0.26333333333333336,0.62
4622,,,positive,0.17045454545454544,0.5
4623,,,positive,0.2066666666666667,0.4219047619047619
4624,,,positive,0.11818181818181818,0.3
4625,,,neutral,0.0,0.125
4626,,,neutral,0.0,0.0
4627,,,positive,0.5,0.5
4628,,,positive,0.26333333333333336,0.38
4629,,,neutral,0.0,0.0
4630,,,neutral,0.0,0.0
4631,,,positive,0.525,0.41666666666666663
4632,,,neutral,0.0,0.0
4633,,,positive,0.3833333333333333,0.5111111111111111
4634,,,negative,-0.2,0.3
4635,,,neutral,0.0,0.125
4636,,,positive,0.53125,0.6
4637,,,positive,0.3666666666666667,0.45
4638,,,positive,0.0625,0.3125
4639,,,positive,0.140625,0.28125
4640,,,neutral,0.0,0.0
4641,,,positive,0.4,0.7
4642,,,negative,-0.06272727272727273,0.3809090909090909
4643,,,positive,0.07916666666666666,0.5333333333333333
4644,,,negative,-0.011742424242424242,0.3303030303030303
4645,,,positive,0.43333333333333335,0.43333333333333335
4646,,,neutral,0.0,0.0
4647,,,neutral,0.0,0.0
4648,,,neutral,0.0,0.0
4649,,,neutral,0.0,0.0
4650,,,positive,0.25,0.25
4651,,,neutral,0.0,0.0
4652,,,positive,0.06666666666666667,0.39999999999999997
4653,,,positive,0.5,0.5
4654,,,positive,0.5,0.3
4655,,,neutral,0.0,0.0
4656,,,positive,0.18333333333333335,0.35000000000000003
4657,,,neutral,0.0,0.0
4658,,,negative,-0.15555555555555556,0.35555555555555557
4659,,,positive,0.5,0.8
4660,,,neutral,0.0,0.0
4661,,,positive,0.177,0.31716666666666665
4662,,,neutral,0.0,1.0
4663,,,neutral,0.0,0.0
4664,,,positive,0.06666666666666667,0.1416666666666667
4665,,,neutral,0.0,0.0
4666,,,positive,0.26666666666666666,0.5166666666666667
4667,,,neutral,0.0,0.0
4668,,,neutral,0.0,0.5
4669,,,positive,0.22222222222222224,0.5527777777777778
4670,,,positive,0.25,0.75
4671,,,neutral,0.0,0.0
4672,,,positive,0.2857142857142857,0.5357142857142857
4673,,,positive,0.08333333333333333,0.06666666666666667
4674,,,positive,0.27666666666666667,0.51
4675,,,positive,0.1,0.3
4676,,,neutral,0.0,0.0
4677,,,positive,0.05,0.45
4678,,,positive,0.25,0.75
4679,,,neutral,0.0,0.375
4680,,,negative,-0.04444444444444443,0.407936507936508
4681,,,neutral,0.0,0.0
4682,,,positive,0.3,0.45
4683,,,positive,0.5,0.5
4684,,,negative,-0.09047619047619049,0.20476190476190478
4685,,,neutral,0.0,0.0
4686,,,negative,-0.25,1.0
4687,,,positive,0.05555555555555555,0.4666666666666666
4688,,,negative,-0.3333333333333333,0.4666666666666666
4689,,,neutral,0.0,0.65
4690,,,positive,0.3666666666666667,0.5333333333333333
4691,,,positive,0.31666666666666665,0.45
4692,,,positive,0.26666666666666666,0.4583333333333333
4693,,,positive,0.6833333333333333,0.8500000000000001
4694,,,negative,-0.13333333333333333,0.19999999999999998
4695,,,neutral,0.0,0.125
4696,,,positive,0.040178571428571425,0.40267857142857144
4697,,,positive,0.5333333333333333,0.5833333333333334
4698,,,negative,-0.15,0.5333333333333333
4699,,,negative,-0.12666666666666668,0.5
4700,,,neutral,0.0,0.0
4701,,,positive,0.07222222222222223,0.27777777777777773
4702,,,positive,0.3333333333333333,0.7333333333333334
4703,,,positive,0.3,0.8
4704,,,neutral,0.0,0.0
4705,,,positive,0.3,0.7
4706,,,positive,0.3125,0.3333333333333333
4707,,,positive,0.21212121212121213,0.48484848484848486
4708,,,neutral,0.0,0.2833333333333333
4709,,,positive,0.03571428571428571,0.325
4710,,,neutral,0.0,0.0
4711,,,neutral,0.0,0.0
4712,,,negative,-0.24999999999999997,0.5416666666666666
4713,,,positive,0.13333333333333336,0.65
4714,,,positive,0.05000000000000002,0.5
4715,,,neutral,0.0,1.0
4716,,,positive,0.020000000000000056,0.5188888888888888
4717,,,positive,0.44999999999999996,0.45000000000000007
4718,,,positive,0.7,0.7
4719,,,positive,0.16666666666666669,0.2833333333333333
4720,,,negative,-0.2,0.3
4721,,,positive,0.11222222222222222,0.45777777777777773
4722,,,neutral,0.0,0.0
4723,,,neutral,0.0,0.0
4724,,,positive,0.075,0.755
4725,,,positive,0.25,0.5375
4726,,,neutral,0.0,0.06666666666666667
4727,,,positive,0.5583333333333333,0.825
4728,,,negative,-0.2,0.23333333333333334
4729,,,neutral,0.0,0.0
4730,,,neutral,0.0,0.0
4731,,,positive,0.35,0.5
4732,,,positive,0.25,0.5125
4733,,,neutral,0.0,0.0
4734,,,positive,0.2125,0.4125
4735,,,negative,-0.2,0.4
4736,,,positive,0.43499999999999994,0.635
4737,,,neutral,0.0,0.0
4738,,,positive,0.0625,0.3125
4739,,,negative,-0.075,0.20416666666666666
4740,,,neutral,0.0,0.0
4741,,,neutral,0.0,0.0
4742,,,positive,0.082,0.19466666666666665
4743,,,positive,0.277,0.5505
4744,,,positive,0.12083333333333335,0.8500000000000001
4745,,,positive,0.0625,0.3125
4746,,,neutral,0.0,0.25
4747,,,positive,0.35000000000000003,0.48333333333333334
4748,,,neutral,0.0,0.0
4749,,,neutral,0.0,0.0
4750,,,positive,0.225,0.3333333333333334
4751,,,positive,0.10238095238095239,0.3238095238095238
4752,,,positive,0.15833333333333333,0.425
4753,,,neutral,0.0,0.0
4754,,,neutral,0.0,0.0
4755,,,neutral,0.0,0.0
4756,,,positive,0.2708333333333333,0.21666666666666667
4757,,,positive,0.8,0.875
4758,,,neutral,0.0,0.0
4759,,,positive,0.20555555555555557,0.6
4760,,,neutral,0.0,0.0
4761,,,positive,0.04,0.24
4762,,,neutral,0.0,0.0
4763,,,positive,0.1787878787878788,0.5666666666666668
4764,,,neutral,0.0,0.25
4765,,,positive,0.215,0.4766666666666667
4766,,,positive,0.3666666666666667,0.6416666666666666
4767,,,positive,0.1,0.65
4768,,,positive,0.024999999999999994,0.525
4769,,,neutral,0.0,0.0
4770,,,positive,0.2,0.2
4771,,,neutral,0.0,0.0
4772,,,neutral,0.0,0.0
4773,,,negative,-0.2,0.3
4774,,,negative,-0.2,0.3
4775,,,positive,0.16666666666666666,0.47500000000000003
4776,,,negative,-0.2,0.3
4777,,,positive,0.0625,0.375
4778,,,positive,0.024999999999999994,0.3625
4779,,,neutral,0.0,0.0
4780,,,negative,-0.125,0.375
4781,,,positive,0.12222222222222223,0.8000000000000002
4782,,,positive,0.13333333333333333,0.34285714285714286
4783,,,positive,0.1,0.6
4784,,,positive,0.11875000000000001,0.40416666666666673
4785,,,neutral,0.0,0.0
4786,,,neutral,0.0,0.0
4787,,,negative,-0.0125,0.1575
4788,,,positive,0.0625,0.3125
4789,,,positive,0.3125,0.5069444444444444
4790,,,positive,0.25,0.5166666666666667
4791,,,positive,0.65,0.7
4792,,,positive,0.25227272727272726,0.4075757575757576
4793,,,positive,0.484375,0.625
4794,,,positive,0.2,0.5625
4795,,,neutral,0.0,0.4
4796,,,positive,0.10666666666666666,0.48666666666666664
4797,,,negative,-0.08333333333333333,0.29166666666666663
4798,,,neutral,0.0,0.0
4799,,,neutral,0.0,0.0
4800,,,positive,0.08285714285714285,0.456904761904762
4801,,,neutral,0.0,0.07142857142857142
4802,,,neutral,0.0,0.0
4803,,,neutral,0.0,0.0
4804,,,neutral,0.0,0.0
4805,,,neutral,0.0,0.0
4806,,,neutral,0.0,0.3
4807,,,positive,0.4,1.0
4808,,,negative,-0.2,0.4
4809,,,negative,-0.025,0.6
4810,,,negative,-0.16875,0.55
4811,,,neutral,0.0,0.3
4812,,,positive,0.3181818181818182,0.7272727272727273
4813,,,neutral,0.0,0.0
4814,,,positive,0.0625,0.3125
4815,,,neutral,0.0,0.0
4816,,,negative,-0.016666666666666663,0.2333333333333333
4817,,,positive,0.19761904761904767,0.6476190476190476
4818,,,positive,0.25,0.5
4819,,,positive,0.13999999999999999,0.13999999999999999
4820,,,positive,0.0625,0.3125
4821,,,positive,0.0625,0.3125
4822,,,positive,0.13636363636363635,0.45454545454545453
4823,,,neutral,0.0,0.0
4824,,,negative,-0.050000000000000044,0.875
4825,,,positive,0.2625,0.3125
4826,,,positive,0.26666666666666666,0.5416666666666666
4827,,,neutral,0.0,0.0
4828,,,positive,0.5,0.5
4829,,,positive,0.1,0.18125
4830,,,neutral,0.0,0.0
4831,,,positive,0.13333333333333333,0.38055555555555554
4832,,,positive,0.25,0.5
4833,,,negative,-0.07291666666666667,0.41041666666666665
4834,,,positive,0.14375,0.51875
4835,,,positive,0.30833333333333335,0.38333333333333336
4836,,,positive,0.15714285714285714,0.41428571428571426
4837,,,negative,-0.03181818181818183,0.37727272727272726
4838,,,positive,0.22000000000000003,0.225
4839,,,negative,-0.1,0.325
4840,,,positive,0.06666666666666667,0.24166666666666667
4841,,,positive,0.2,0.425
4842,,,positive,0.43333333333333335,0.5
4843,,,neutral,0.0,0.0
4844,,,positive,0.4,0.5125
4845,,,positive,0.1,0.4
4846,,,neutral,0.0,0.0625
4847,,,positive,0.175,0.275
4848,,,positive,0.0175,0.45749999999999996
4849,,,neutral,0.0,0.0
4850,,,positive,0.16666666666666666,0.25
4851,,,neutral,0.0,0.0
4852,,,neutral,0.0,0.0
4853,,,positive,0.05,0.2
4854,,,positive,0.06818181818181818,0.2606060606060606
4855,,,positive,0.1875,0.40750000000000003
4856,,,neutral,0.0,0.0
4857,,,positive,0.07500000000000001,0.4
4858,,,positive,0.07500000000000001,0.4
4859,,,positive,0.5416666666666666,0.5
4860,,,positive,0.1,0.24499999999999997
4861,,,positive,0.21666666666666667,0.42500000000000004
4862,,,positive,0.06818181818181818,0.22727272727272727
4863,,,neutral,0.0,0.0
4864,,,positive,0.2,0.4125
4865,,,negative,-0.0625,0.1875
4866,,,neutral,0.0,0.03333333333333333
4867,,,neutral,0.0,0.0
4868,,,positive,0.35,0.46875
4869,,,negative,-0.10000000000000002,0.46666666666666673
4870,,,neutral,0.0,0.0
4871,,,positive,0.5,0.5
4872,,,positive,0.5,0.42666666666666675
4873,,,neutral,0.0,0.0
4874,,,positive,0.5,0.5
4875,,,positive,0.25,0.5
4876,,,negative,-0.06999999999999999,0.32
4877,,,neutral,0.0,0.1
4878,,,neutral,0.0,0.0
4879,,,positive,0.4666666666666667,0.7000000000000001
4880,,,positive,0.4666666666666667,0.8666666666666667
4881,,,neutral,0.0,0.0
4882,,,neutral,0.0,0.5
4883,,,positive,0.3840909090909091,0.47613636363636364
4884,,,positive,0.1,0.6
4885,,,negative,-0.30000000000000004,0.475
4886,,,positive,0.25684523809523807,0.7464285714285714
4887,,,negative,-0.06666666666666667,0.43333333333333335
4888,,,neutral,0.0,0.0
4889,,,positive,0.03333333333333333,0.06666666666666667
4890,,,negative,-0.24583333333333335,0.4208333333333333
4891,,,neutral,0.0,1.0
4892,,,positive,0.16666666666666666,0.3333333333333333
4893,,,neutral,0.0,0.0
4894,,,neutral,0.0,0.0
4895,,,negative,-0.05,0.30000000000000004
4896,,,positive,0.5,1.0
4897,,,negative,-0.05,0.225
4898,,,positive,0.16666666666666666,0.16666666666666666
4899,,,positive,0.25284090909090906,0.42613636363636365
4900,,,neutral,0.0,0.0
4901,,,negative,-0.3,0.9
4902,,,neutral,0.0,0.0
4903,,,neutral,0.0,0.0
4904,,,negative,-0.4,0.6
4905,,,neutral,0.0,1.0
4906,,,positive,0.041666666666666664,0.20833333333333334
4907,,,positive,0.0625,0.3125
4908,,,neutral,0.0,0.0
4909,,,positive,0.0625,0.3125
4910,,,positive,0.05,0.07500000000000001
4911,,,positive,0.13999999999999999,0.2677777777777778
4912,,,positive,0.0625,0.3125
4913,,,neutral,0.0,0.0
4914,,,negative,-0.06666666666666667,0.24583333333333335
4915,,,neutral,0.0,0.0
4916,,,negative,-0.2,0.3
4917,,,positive,0.25,0.25
4918,,,positive,0.16666666666666666,0.3333333333333333
4919,,,positive,0.0625,0.3125
4920,,,neutral,0.0,0.0
4921,,,positive,0.39166666666666666,0.33333333333333337
4922,,,positive,0.08333333333333336,0.6805555555555555
4923,,,positive,0.4375,0.5
4924,,,neutral,0.0,0.0
4925,,,neutral,0.0,0.0
4926,,,positive,0.5,0.5
4927,,,positive,0.06666666666666667,0.10000000000000002
4928,,,neutral,0.0,0.0
4929,,,negative,-0.2,0.3
4930,,,positive,0.06833333333333334,0.32888888888888884
4931,,,positive,0.13636363636363635,0.45454545454545453
4932,,,neutral,0.0,0.0
4933,,,neutral,0.0,0.0
4934,,,positive,0.3583333333333334,0.725
4935,,,positive,0.18333333333333335,0.75
4936,,,positive,0.13636363636363635,0.45454545454545453
4937,,,positive,0.125,0.6875
4938,,,positive,0.3666666666666667,0.7000000000000001
4939,,,positive,0.1,0.51
4940,,,neutral,0.0,0.7000000000000001
4941,,,neutral,0.0,0.25
4942,,,positive,0.03500000000000001,0.255
4943,,,positive,0.15984848484848485,0.4772727272727273
4944,,,positive,1.0,1.0
4945,,,positive,0.042857142857142844,0.46785714285714286
4946,,,neutral,0.0,0.0
4947,,,neutral,0.0,0.0
4948,,,positive,0.30625,0.675
4949,,,neutral,0.0,0.0
4950,,,positive,0.18333333333333335,0.75
4951,,,positive,0.2,0.5
4952,,,positive,0.19166666666666668,0.5750000000000001
4953,,,positive,0.016666666666666666,0.03333333333333333
4954,,,positive,1.0,0.3
4955,,,positive,0.4625,0.6
4956,,,positive,0.21666666666666665,0.6166666666666667
4957,,,positive,0.09090909090909091,0.2571428571428572
4958,,,positive,0.3833333333333333,0.5444444444444444
4959,,,positive,0.4,0.6
4960,,,positive,0.05,0.05
4961,,,positive,0.15,0.25
4962,,,positive,0.3138494318181818,0.6488636363636364
4963,,,positive,0.33156565656565656,0.6848484848484849
4964,,,positive,0.21212121212121213,0.35984848484848486
4965,,,positive,0.55,0.65
4966,,,neutral,0.0,0.0
4967,,,positive,0.1,0.4625
4968,,,neutral,0.0,0.0
4969,,,positive,0.16904761904761903,0.5904761904761905
4970,,,positive,0.35,0.55
4971,,,negative,-0.3333333333333333,0.6666666666666666
4972,,,positive,0.2515151515151515,0.5772727272727273
4973,,,neutral,0.0,0.0
4974,,,neutral,0.0,0.4
4975,,,neutral,0.0,0.05
4976,,,neutral,0.0,0.0
4977,,,positive,0.12582972582972582,0.2776334776334777
4978,,,positive,0.10142045454545454,0.4255681818181818
4979,,,positive,0.3666666666666667,0.7000000000000001
4980,,,neutral,0.0,0.0
4981,,,positive,0.17857142857142855,0.39285714285714285
4982,,,positive,0.5,0.5
4983,,,positive,0.15,0.38
4984,,,negative,-0.002083333333333326,0.525
4985,,,positive,0.43333333333333335,0.43333333333333335
4986,,,neutral,0.0,0.5
4987,,,neutral,0.0,0.0
4988,,,positive,0.06999999999999999,0.13
4989,,,positive,0.06666666666666667,0.1416666666666667
4990,,,neutral,0.0,0.0
4991,,,neutral,0.0,0.0
4992,,,neutral,0.0,0.0
4993,,,positive,0.25,1.0
4994,,,positive,0.1,0.1
4995,,,positive,0.16666666666666666,0.3333333333333333
4996,,,positive,0.31333333333333335,0.4866666666666667
4997,,,negative,-0.145,0.305
4998,,,positive,0.3,0.4
4999,,,positive,0.1,0.225
5000,,,positive,0.5,1.0
5001,,,neutral,0.0,0.15000000000000002
5002,,,positive,0.10909090909090909,0.34488636363636366
5003,,,positive,0.3,0.4
5004,,,positive,0.18333333333333335,0.75
5005,,,positive,0.13636363636363635,0.45454545454545453
5006,,,negative,-0.16666666666666666,0.06666666666666667
5007,,,negative,-0.7,1.0
5008,,,positive,0.175,0.525
5009,,,negative,-0.13124999999999998,0.7000000000000001
5010,,,neutral,0.0,0.0
5011,,,positive,0.18333333333333335,0.75
5012,,,positive,0.2388888888888889,0.7833333333333333
5013,,,positive,0.18,0.185
5014,,,positive,0.37857142857142856,0.4857142857142857
5015,,,negative,-0.05,0.55
5016,,,positive,0.140625,0.8
5017,,,neutral,0.0,0.0
5018,,,positive,0.025,0.42500000000000004
5019,,,positive,0.1,0.1
5020,,,negative,-0.15,0.7000000000000001
5021,,,positive,0.47500000000000003,0.675
5022,,,positive,0.07916666666666668,0.4750000000000001
5023,,,positive,0.2,0.1
5024,,,positive,0.25,0.25
5025,,,positive,0.2,0.2
5026,,,positive,0.14545454545454545,0.5181818181818182
5027,,,neutral,0.0,0.0
5028,,,positive,0.5121212121212121,0.6333333333333333
5029,,,neutral,0.0,0.0
5030,,,neutral,0.0,0.0625
5031,,,negative,-0.2,0.45
5032,,,neutral,0.0,1.0
5033,,,positive,0.17142857142857143,0.35714285714285715
5034,,,neutral,0.0,0.0
5035,,,positive,0.2533333333333333,0.32666666666666666
5036,,,positive,0.45,0.475
5037,,,positive,0.2,0.1
5038,,,positive,0.13636363636363635,0.45454545454545453
5039,,,positive,0.02727272727272727,0.3242424242424242
5040,,,positive,0.2,0.2
5041,,,positive,0.3,0.8
5042,,,neutral,0.0,0.3
5043,,,positive,0.40208333333333335,0.4708333333333334
5044,,,positive,0.1013888888888889,0.3236111111111111
5045,,,positive,0.175,0.65
5046,,,positive,0.16666666666666666,0.6666666666666666
5047,,,neutral,0.0,0.08333333333333333
5048,,,negative,-0.06666666666666667,0.27499999999999997
5049,,,negative,-0.2,0.3
5050,,,positive,0.5,0.3375
5051,,,negative,-0.022916666666666665,0.375
5052,,,negative,-0.08333333333333331,0.42500000000000004
5053,,,positive,0.024999999999999984,0.7999999999999999
5054,,,neutral,0.0,0.0
5055,,,positive,0.16666666666666666,0.5
5056,,,positive,0.13636363636363635,0.45454545454545453
5057,,,positive,0.09999999999999999,0.3
5058,,,positive,0.1375,0.4666666666666666
5059,,,positive,0.25,0.75
5060,,,positive,0.22348484848484848,0.35984848484848486
5061,,,neutral,0.0,0.0
5062,,,neutral,0.0,0.0
5063,,,positive,0.03333333333333335,0.30952380952380953
5064,,,positive,0.4,1.0
5065,,,positive,0.25,0.25
5066,,,positive,0.225,0.45
5067,,,positive,0.11666666666666668,0.4833333333333334
5068,,,positive,0.366,0.4666666666666666
5069,,,negative,-0.2,0.3
5070,,,positive,0.15000000000000002,0.3125
5071,,,positive,0.06666666666666667,0.225
5072,,,positive,0.06333333333333332,0.67
5073,,,positive,0.5,0.5
5074,,,positive,0.28472222222222227,0.6444444444444444
5075,,,positive,0.016666666666666666,0.06666666666666667
5076,,,positive,0.7000000000000001,0.825
5077,,,positive,0.25,0.25
5078,,,positive,0.13636363636363635,0.45454545454545453
5079,,,positive,0.26666666666666666,0.6666666666666666
5080,,,positive,0.43333333333333335,0.5
5081,,,positive,0.2,0.31
5082,,,positive,0.15625,0.16666666666666666
5083,,,neutral,0.0,0.0
5084,,,positive,0.35,0.5149999999999999
5085,,,positive,0.25416666666666665,0.33749999999999997
5086,,,neutral,0.0,0.0
5087,,,positive,0.45,0.45
5088,,,negative,-0.16875,0.55
5089,,,negative,-0.2,0.85
5090,,,positive,0.2791666666666667,0.34791666666666665
5091,,,positive,0.3666666666666667,0.7000000000000001
5092,,,neutral,0.0,0.0
5093,,,negative,-0.0625,0.1875
5094,,,positive,0.16666666666666666,0.5222222222222223
5095,,,positive,0.03409090909090909,0.48863636363636365
5096,,,neutral,0.0,0.0
5097,,,positive,0.29734848484848486,0.6000000000000001
5098,,,positive,0.25,0.5
5099,,,positive,0.13333333333333333,0.8333333333333334
5100,,,neutral,0.0,0.2888888888888889
5101,,,negative,-0.05,0.35
5102,,,negative,-0.6,1.0
5103,,,positive,0.056818181818181816,0.21818181818181817
5104,,,positive,0.19772727272727272,0.20909090909090908
5105,,,neutral,0.0,0.0
5106,,,positive,0.08333333333333333,0.11666666666666665
5107,,,positive,0.2515151515151515,0.6000000000000001
5108,,,positive,0.053333333333333344,0.68
5109,,,neutral,0.0,0.0
5110,,,positive,0.12878787878787878,0.27777777777777773
5111,,,positive,0.06999999999999999,0.13
5112,,,positive,0.06999999999999999,0.13
5113,,,positive,0.25,0.7129629629629629
5114,,,positive,0.30833333333333335,0.5166666666666667
5115,,,neutral,0.0,0.06666666666666667
5116,,,neutral,0.0,0.0
5117,,,neutral,0.0,0.0
5118,,,positive,0.016666666666666677,0.26666666666666666
5119,,,positive,0.3125,0.25
5120,,,neutral,0.0,0.0
5121,,,neutral,0.0,0.25
5122,,,positive,0.06875,0.2375
5123,,,positive,0.22000000000000003,0.5599999999999999
5124,,,positive,0.21666666666666667,0.375
5125,,,neutral,0.0,0.0
5126,,,positive,0.3181818181818182,0.4147727272727273
5127,,,positive,0.15666666666666668,0.4066666666666667
5128,,,positive,0.5,0.2
5129,,,negative,-0.16875,0.55
5130,,,neutral,0.0,0.0
5131,,,positive,0.32,0.6096296296296296
5132,,,neutral,0.0,0.0
5133,,,positive,0.5333333333333333,0.8
5134,,,positive,0.22142857142857142,0.5089285714285714
5135,,,neutral,0.0,0.0
5136,,,negative,-0.051851851851851864,0.12962962962962965
5137,,,neutral,0.0,0.05
5138,,,positive,0.25,0.27777777777777773
5139,,,positive,0.03125,0.25
5140,,,positive,0.1523809523809524,0.588095238095238
5141,,,neutral,0.0,0.0
5142,,,neutral,0.0,0.06666666666666667
5143,,,positive,0.0625,0.5
5144,,,positive,0.13636363636363635,0.5
5145,,,positive,0.2333333333333333,0.43333333333333335
5146,,,positive,0.25555555555555554,0.4444444444444445
